trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
37151685_400181,18:16:00,18:17:00,1474904,4,,0,
37151685_400181,18:22:00,18:23:00,1474903,5,,0,
37151685_400181,18:28:00,18:28:00,1474738,6,,1,
37151686_400182,18:01:00,18:01:00,1474908,0,,0,
37151686_400182,18:04:00,18:04:00,1474907,1,,0,
37151686_400182,18:08:00,18:09:00,1474906,2,,0,
37151686_400182,18:12:00,18:13:00,1474905,3,,0,
37151686_400182,18:16:00,18:17:00,1474904,4,,0,
37151686_400182,18:22:00,18:23:00,1474903,5,,0,
37151686_400182,18:28:00,18:28:00,1474679,6,,1,
37151687_400183,17:48:00,17:48:00,2333191,0,,0,
37151687_400183,17:52:00,17:52:00,2333190,1,,0,
37151687_400183,17:56:00,17:56:00,2333189,2,,0,
37151687_400183,18:00:00,18:01:00,1475177,3,,0,
37151687_400183,18:04:00,18:04:00,1474907,4,,0,
37151687_400183,18:08:00,18:09:00,1474906,5,,0,
37151687_400183,18:12:00,18:13:00,1474905,6,,0,
37151687_400183,18:16:00,18:17:00,1474904,7,,0,
37151687_400183,18:22:00,18:23:00,1474903,8,,0,
37151687_400183,18:28:00,18:28:00,1474861,9,,1,
37151688_400184,18:01:00,18:01:00,1474908,0,,0,
37151688_400184,18:04:00,18:04:00,1474907,1,,0,
37151688_400184,18:08:00,18:09:00,1474906,2,,0,
37151688_400184,18:12:00,18:13:00,1474905,3,,0,
37151688_400184,18:16:00,18:17:00,1474904,4,,0,
37151688_400184,18:22:00,18:23:00,1474903,5,,0,
37151688_400184,18:28:00,18:28:00,1474861,6,,1,
37151689_400185,18:44:00,18:44:00,2333191,0,,0,
37151689_400185,18:48:00,18:48:00,2333190,1,,0,
37151689_400185,18:52:00,18:52:00,2333189,2,,0,
37151689_400185,18:56:00,18:57:00,1475177,3,,0,
37151689_400185,19:00:00,19:00:00,1474907,4,,0,
37151689_400185,19:05:00,19:06:00,1474906,5,,0,
37151689_400185,19:09:00,19:10:00,1474905,6,,0,
37151689_400185,19:13:00,19:14:00,1474904,7,,0,
37151689_400185,19:19:00,19:19:00,1474903,8,,0,
37151689_400185,19:25:00,19:25:00,1474738,9,,1,
37151690_400186,18:34:00,18:34:00,2333191,0,,0,
37151690_400186,18:38:00,18:38:00,2333190,1,,0,
37151690_400186,18:41:00,18:42:00,2333189,2,,0,
37151690_400186,18:46:00,18:46:00,1475177,3,,0,
37151690_400186,18:49:00,18:50:00,1474907,4,,0,
37151690_400186,18:54:00,18:54:00,1474906,5,,0,
37151690_400186,18:57:00,18:58:00,1474905,6,,0,
37151690_400186,19:02:00,19:02:00,1474904,7,,0,
37151690_400186,19:07:00,19:08:00,1474903,8,,0,
37151690_400186,19:13:00,19:13:00,1474861,9,,1,
37151691_400187,18:34:00,18:34:00,2333191,0,,0,
37151691_400187,18:38:00,18:38:00,2333190,1,,0,
37151691_400187,18:41:00,18:42:00,2333189,2,,0,
37151691_400187,18:46:00,18:46:00,1475177,3,,0,
37151691_400187,18:49:00,18:50:00,1474907,4,,0,
37151691_400187,18:54:00,18:54:00,1474906,5,,0,
37151691_400187,18:57:00,18:58:00,1474905,6,,0,
37151691_400187,19:02:00,19:02:00,1474904,7,,0,
37151691_400187,19:07:00,19:08:00,1474903,8,,0,
37151691_400187,19:13:00,19:13:00,1474679,9,,1,
37151692_400188,18:32:00,18:32:00,2333191,0,,0,
37151692_400188,18:36:00,18:36:00,2333190,1,,0,
37151692_400188,18:40:00,18:40:00,2333189,2,,0,
37151692_400188,18:44:00,18:45:00,1475177,3,,0,
37151692_400188,18:48:00,18:48:00,1474907,4,,0,
37151692_400188,18:53:00,18:54:00,1474906,5,,0,
37151692_400188,18:57:00,18:58:00,1474905,6,,0,
37151692_400188,19:01:00,19:02:00,1474904,7,,0,
37151692_400188,19:07:00,19:08:00,1474903,8,,0,
37151692_400188,19:13:00,19:13:00,1474861,9,,1,
37151693_400189,19:33:00,19:33:00,1474908,0,,0,
37151693_400189,19:36:00,19:36:00,1474907,1,,0,
37151693_400189,19:40:00,19:41:00,1474906,2,,0,
37151693_400189,19:44:00,19:44:00,1474905,3,,0,
37151693_400189,19:48:00,19:48:00,1474904,4,,0,
37151693_400189,19:53:00,19:54:00,1474903,5,,0,
37151693_400189,20:00:00,20:00:00,1474738,6,,1,
37151694_400190,19:33:00,19:33:00,1474908,0,,0,
37151694_400190,19:36:00,19:36:00,1474907,1,,0,
37151694_400190,19:40:00,19:41:00,1474906,2,,0,
37151694_400190,19:44:00,19:44:00,1474905,3,,0,
37151694_400190,19:48:00,19:48:00,1474904,4,,0,
37151694_400190,19:53:00,19:54:00,1474903,5,,0,
37151694_400190,20:00:00,20:00:00,1474738,6,,1,
37151695_400191,19:35:00,19:35:00,1475177,0,,0,
37151695_400191,19:38:00,19:39:00,1474907,1,,0,
37151695_400191,19:43:00,19:43:00,1474906,2,,0,
37151695_400191,19:47:00,19:47:00,1474905,3,,0,
37151695_400191,19:51:00,19:51:00,1474904,4,,0,
37151695_400191,19:56:00,19:57:00,1474903,5,,0,
37151695_400191,20:03:00,20:03:00,1474861,6,,1,
37151696_400192,19:35:00,19:35:00,1475177,0,,0,
37151696_400192,19:38:00,19:39:00,1474907,1,,0,
37151696_400192,19:43:00,19:43:00,1474906,2,,0,
37151696_400192,19:47:00,19:47:00,1474905,3,,0,
37151696_400192,19:51:00,19:51:00,1474904,4,,0,
37151696_400192,19:56:00,19:57:00,1474903,5,,0,
37151696_400192,20:03:00,20:03:00,1474861,6,,1,
37151697_400193,19:35:00,19:35:00,1475177,0,,0,
37151697_400193,19:38:00,19:39:00,1474907,1,,0,
37151697_400193,19:43:00,19:43:00,1474906,2,,0,
37151697_400193,19:47:00,19:47:00,1474905,3,,0,
37151697_400193,19:51:00,19:51:00,1474904,4,,0,
37151697_400193,19:56:00,19:57:00,1474903,5,,0,
37151697_400193,20:03:00,20:03:00,1474679,6,,1,
37151698_400194,19:35:00,19:35:00,1475177,0,,0,
37151698_400194,19:38:00,19:39:00,1474907,1,,0,
37151698_400194,19:43:00,19:43:00,1474906,2,,0,
37151698_400194,19:47:00,19:47:00,1474905,3,,0,
37151698_400194,19:51:00,19:51:00,1474904,4,,0,
37151698_400194,19:56:00,19:57:00,1474903,5,,0,
37151698_400194,20:03:00,20:03:00,1474679,6,,1,
37151699_400195,19:33:00,19:33:00,1474908,0,,0,
37151699_400195,19:36:00,19:36:00,1474907,1,,0,
37151699_400195,19:40:00,19:41:00,1474906,2,,0,
37151699_400195,19:44:00,19:44:00,1474905,3,,0,
37151699_400195,19:48:00,19:48:00,1474904,4,,0,
37151699_400195,19:53:00,19:54:00,1474903,5,,0,
37151699_400195,19:59:00,19:59:00,1474861,6,,1,
37151700_400196,19:33:00,19:33:00,1474908,0,,0,
37151700_400196,19:36:00,19:36:00,1474907,1,,0,
37151700_400196,19:40:00,19:41:00,1474906,2,,0,
37151700_400196,19:44:00,19:44:00,1474905,3,,0,
37151700_400196,19:48:00,19:48:00,1474904,4,,0,
37151700_400196,19:53:00,19:54:00,1474903,5,,0,
37151700_400196,19:59:00,19:59:00,1474861,6,,1,
37151701_400197,20:52:00,20:52:00,1474908,0,,0,
37151701_400197,20:55:00,20:55:00,1474907,1,,0,
37151701_400197,21:00:00,21:00:00,1474906,2,,0,
37151701_400197,21:04:00,21:04:00,1474905,3,,0,
37151701_400197,21:08:00,21:08:00,1474904,4,,0,
37151701_400197,21:14:00,21:14:00,1474903,5,,0,
37151701_400197,21:20:00,21:20:00,1474861,6,,1,
37151702_400198,20:39:00,20:39:00,1474908,0,,0,
37151702_400198,20:41:00,20:42:00,1474907,1,,0,
37151702_400198,20:47:00,20:48:00,1474906,2,,0,
37151702_400198,20:51:00,20:52:00,1474905,3,,0,
37151702_400198,20:56:00,21:04:00,1474904,4,,0,
37151702_400198,21:09:00,21:10:00,1474903,5,,0,
37151702_400198,21:15:00,21:15:00,1474861,6,,1,
37151703_400199,20:39:00,20:39:00,1474908,0,,0,
37151703_400199,20:41:00,20:42:00,1474907,1,,0,
37151703_400199,20:47:00,20:48:00,1474906,2,,0,
37151703_400199,20:51:00,20:52:00,1474905,3,,0,
37151703_400199,20:56:00,21:04:00,1474904,4,,0,
37151703_400199,21:09:00,21:10:00,1474903,5,,0,
37151703_400199,21:15:00,21:15:00,1474679,6,,1,
37151704_400200,20:34:00,20:34:00,1474908,0,,0,
37151704_400200,20:37:00,20:37:00,1474907,1,,0,
37151704_400200,20:41:00,20:42:00,1474906,2,,0,
37151704_400200,20:45:00,20:46:00,1474905,3,,0,
37151704_400200,20:49:00,20:50:00,1474904,4,,0,
37151704_400200,20:55:00,20:56:00,1474903,5,,0,
37151704_400200,21:01:00,21:01:00,1474861,6,,1,
37151707_400203,21:40:00,21:40:00,1474908,0,,0,
37151707_400203,21:43:00,21:43:00,1474907,1,,0,
37151707_400203,21:47:00,21:48:00,1474906,2,,0,
37151707_400203,21:51:00,21:52:00,1474905,3,,0,
37151707_400203,21:56:00,22:02:00,1474904,4,,0,
37151707_400203,22:08:00,22:09:00,1474903,5,,0,
37151707_400203,22:14:00,22:14:00,1474861,6,,1,
37151708_400204,21:38:00,21:38:00,1474908,0,,0,
37151708_400204,21:41:00,21:41:00,1474907,1,,0,
37151708_400204,21:45:00,21:46:00,1474906,2,,0,
37151708_400204,21:49:00,21:50:00,1474905,3,,0,
37151708_400204,21:54:00,22:00:00,1474904,4,,0,
37151708_400204,22:05:00,22:06:00,1474903,5,,0,
37151708_400204,22:11:00,22:11:00,1474861,6,,1,
37151709_400205,21:38:00,21:38:00,1474908,0,,0,
37151709_400205,21:41:00,21:41:00,1474907,1,,0,
37151709_400205,21:45:00,21:46:00,1474906,2,,0,
37151709_400205,21:49:00,21:50:00,1474905,3,,0,
37151709_400205,21:54:00,22:00:00,1474904,4,,0,
37151709_400205,22:05:00,22:06:00,1474903,5,,0,
37151709_400205,22:11:00,22:11:00,1474679,6,,1,
37151710_400206,21:38:00,21:38:00,1474908,0,,0,
37151710_400206,21:41:00,21:41:00,1474907,1,,0,
37151710_400206,21:45:00,21:46:00,1474906,2,,0,
37151710_400206,21:49:00,21:50:00,1474905,3,,0,
37151710_400206,21:54:00,22:00:00,1474904,4,,0,
37151710_400206,22:05:00,22:06:00,1474903,5,,0,
37151710_400206,22:11:00,22:11:00,1474679,6,,1,
37151711_400207,21:40:00,21:40:00,1474908,0,,0,
37151711_400207,21:43:00,21:43:00,1474907,1,,0,
37151711_400207,21:47:00,21:48:00,1474906,2,,0,
37151711_400207,21:51:00,21:52:00,1474905,3,,0,
37151711_400207,21:56:00,22:02:00,1474904,4,,0,
37151711_400207,22:07:00,22:08:00,1474903,5,,0,
37151711_400207,22:13:00,22:13:00,1474861,6,,1,
37151716_400212,23:49:00,23:49:00,1474908,0,,0,
37151716_400212,23:52:00,23:52:00,1474907,1,,0,
37151716_400212,23:56:00,23:56:00,1474906,2,,0,
37151716_400212,24:00:00,24:00:00,1474905,3,,0,
37151716_400212,24:04:00,24:04:00,1474904,4,,0,
37151716_400212,24:10:00,24:10:00,1474903,5,,0,
37151716_400212,24:16:00,24:16:00,1474861,6,,1,
37151717_400213,23:49:00,23:49:00,1474908,0,,0,
37151717_400213,23:52:00,23:52:00,1474907,1,,0,
37151717_400213,23:56:00,23:56:00,1474906,2,,0,
37151717_400213,24:00:00,24:00:00,1474905,3,,0,
37151717_400213,24:04:00,24:04:00,1474904,4,,0,
37151717_400213,24:10:00,24:10:00,1474903,5,,0,
37151717_400213,24:16:00,24:16:00,1474861,6,,1,
37151718_400214,23:36:00,23:36:00,1474908,0,,0,
37151718_400214,23:39:00,23:39:00,1474907,1,,0,
37151718_400214,23:43:00,23:43:00,1474906,2,,0,
37151718_400214,23:46:00,23:47:00,1474905,3,,0,
37151718_400214,23:51:00,23:51:00,1474904,4,,0,
37151718_400214,23:56:00,23:57:00,1474903,5,,0,
37151718_400214,24:03:00,24:03:00,1474861,6,,1,
37151719_400215,23:36:00,23:36:00,1474908,0,,0,
37151719_400215,23:39:00,23:39:00,1474907,1,,0,
37151719_400215,23:43:00,23:43:00,1474906,2,,0,
37151719_400215,23:46:00,23:47:00,1474905,3,,0,
37151719_400215,23:51:00,23:51:00,1474904,4,,0,
37151719_400215,23:56:00,23:57:00,1474903,5,,0,
37151719_400215,24:03:00,24:03:00,1474679,6,,1,
37151720_400216,23:36:00,23:36:00,1474908,0,,0,
37151720_400216,23:39:00,23:39:00,1474907,1,,0,
37151720_400216,23:43:00,23:43:00,1474906,2,,0,
37151720_400216,23:46:00,23:47:00,1474905,3,,0,
37151720_400216,23:51:00,23:51:00,1474904,4,,0,
37151720_400216,24:08:00,24:08:00,1474679,5,,1,
37151721_400217,23:36:00,23:36:00,1474908,0,,0,
37151721_400217,23:39:00,23:39:00,1474907,1,,0,
37151721_400217,23:43:00,23:43:00,1474906,2,,0,
37151721_400217,23:46:00,23:47:00,1474905,3,,0,
37151721_400217,23:51:00,23:51:00,1474904,4,,0,
37151721_400217,23:56:00,23:57:00,1474903,5,,0,
37151721_400217,24:03:00,24:03:00,1474861,6,,1,
37151722_400218,23:36:00,23:36:00,1474908,0,,0,
37151722_400218,23:39:00,23:39:00,1474907,1,,0,
37151722_400218,23:43:00,23:43:00,1474906,2,,0,
37151722_400218,23:46:00,23:47:00,1474905,3,,0,
37151722_400218,23:51:00,23:51:00,1474904,4,,0,
37151722_400218,23:56:00,23:57:00,1474903,5,,0,
37151722_400218,24:03:00,24:03:00,1474679,6,,1,
37151723_400219,23:36:00,23:36:00,1474908,0,,0,
37151723_400219,23:39:00,23:39:00,1474907,1,,0,
37151723_400219,23:43:00,23:43:00,1474906,2,,0,
37151723_400219,23:46:00,23:47:00,1474905,3,,0,
37151723_400219,23:51:00,23:51:00,1474904,4,,0,
37151723_400219,23:56:00,23:57:00,1474903,5,,0,
37151723_400219,24:03:00,24:03:00,1474679,6,,1,
37151724_400220,23:36:00,23:36:00,1474908,0,,0,
37151724_400220,23:39:00,23:39:00,1474907,1,,0,
37151724_400220,23:43:00,23:43:00,1474906,2,,0,
37151724_400220,23:46:00,23:47:00,1474905,3,,0,
37151724_400220,23:51:00,23:51:00,1474904,4,,0,
37151724_400220,24:08:00,24:08:00,1474679,5,,1,
37151725_400221,23:36:00,23:36:00,1474908,0,,0,
37151725_400221,23:39:00,23:39:00,1474907,1,,0,
37151725_400221,23:43:00,23:43:00,1474906,2,,0,
37151725_400221,23:46:00,23:47:00,1474905,3,,0,
37151725_400221,23:51:00,23:51:00,1474904,4,,0,
37151725_400221,24:08:00,24:08:00,1474679,5,,1,
37151726_400222,23:30:00,23:30:00,1474908,0,,0,
37151726_400222,23:33:00,23:33:00,1474907,1,,0,
37151726_400222,23:37:00,23:37:00,1474906,2,,0,
37151726_400222,23:41:00,23:41:00,1474905,3,,0,
37151726_400222,23:45:00,23:45:00,1474904,4,,0,
37151726_400222,23:50:00,23:51:00,1474903,5,,0,
37151726_400222,23:56:00,23:56:00,1474861,6,,1,
37151727_400223,23:30:00,23:30:00,1474908,0,,0,
37151727_400223,23:33:00,23:33:00,1474907,1,,0,
37151727_400223,23:37:00,23:37:00,1474906,2,,0,
37151727_400223,23:41:00,23:41:00,1474905,3,,0,
37151727_400223,23:45:00,23:45:00,1474904,4,,0,
37151727_400223,23:50:00,23:51:00,1474903,5,,0,
37151727_400223,23:56:00,23:56:00,1474861,6,,1,
37151728_400224,04:22:00,04:22:00,1474836,0,,0,
37151728_400224,04:25:00,04:26:00,1474909,1,,0,
37151728_400224,04:41:00,04:42:00,1474715,2,,0,
37151728_400224,04:53:00,04:53:00,1474718,3,,0,
37151728_400224,05:02:00,05:02:00,1474720,4,,1,
37151729_400225,04:22:00,04:22:00,1474843,0,,0,
37151729_400225,04:25:00,04:26:00,1609769,1,,0,
37151729_400225,04:41:00,04:42:00,1474715,2,,0,
37151729_400225,04:53:00,04:53:00,1474718,3,,0,
37151729_400225,05:02:00,05:02:00,1474720,4,,1,
37151730_400226,04:22:00,04:22:00,1474843,0,,0,
37151730_400226,04:25:00,04:26:00,1609769,1,,0,
37151730_400226,04:41:00,04:42:00,1474715,2,,0,
37151730_400226,04:53:00,04:53:00,1474718,3,,0,
37151730_400226,05:02:00,05:02:00,1474720,4,,1,
37151731_400227,04:22:00,04:22:00,1474843,0,,0,
37151731_400227,04:25:00,04:26:00,1474909,1,,0,
37151731_400227,04:41:00,04:42:00,1474715,2,,0,
37151731_400227,04:53:00,04:53:00,1474718,3,,0,
37151731_400227,05:02:00,05:02:00,1474720,4,,1,
37151732_400228,05:40:00,05:40:00,1475231,0,,0,
37151732_400228,05:51:00,05:52:00,1475230,1,,0,
37151732_400228,06:05:00,06:06:00,1475229,2,,0,
37151732_400228,06:19:00,06:19:00,1475233,3,,1,
37151733_400229,05:40:00,05:40:00,1475231,0,,0,
37151733_400229,05:51:00,05:52:00,1475230,1,,0,
37151733_400229,06:05:00,06:06:00,1475229,2,,0,
37151733_400229,06:19:00,06:19:00,1474850,3,,1,
37151734_400230,05:40:00,05:40:00,1475231,0,,0,
37151734_400230,05:51:00,05:52:00,1475230,1,,0,
37151734_400230,06:05:00,06:06:00,1475229,2,,0,
37151734_400230,06:19:00,06:19:00,1474850,3,,1,
37151735_400231,05:18:00,05:18:00,1474691,0,,0,
37151735_400231,05:23:00,05:23:00,1474696,1,,0,
37151735_400231,05:27:00,05:28:00,1474697,2,,0,
37151735_400231,05:32:00,05:36:00,1474688,3,,0,
37151735_400231,05:43:00,05:44:00,1474695,4,,0,
37151735_400231,05:49:00,05:55:00,1474684,5,,0,
37151735_400231,06:04:00,06:05:00,1474685,6,,0,
37151735_400231,06:10:00,06:11:00,1474686,7,,0,
37151735_400231,06:14:00,06:14:00,1474687,8,,1,
37151736_400232,05:17:00,05:17:00,1474691,0,,0,
37151736_400232,05:22:00,05:22:00,1474696,1,,0,
37151736_400232,05:26:00,05:27:00,1474697,2,,0,
37151736_400232,05:31:00,05:36:00,1474688,3,,0,
37151736_400232,05:43:00,05:44:00,1474695,4,,0,
37151736_400232,05:49:00,05:55:00,1474684,5,,0,
37151736_400232,06:04:00,06:05:00,1474685,6,,0,
37151736_400232,06:10:00,06:11:00,1474686,7,,0,
37151736_400232,06:14:00,06:14:00,1474687,8,,1,
37151737_400233,04:33:00,04:33:00,1474836,0,,0,
37151737_400233,04:37:00,04:37:00,1474909,1,,0,
37151737_400233,04:54:00,04:54:00,1474715,2,,1,
37151738_400234,04:33:00,04:33:00,1474843,0,,0,
37151738_400234,04:37:00,04:37:00,1609769,1,,0,
37151738_400234,04:54:00,04:54:00,1475023,2,,1,
37151739_400235,04:33:00,04:33:00,1474843,0,,0,
37151739_400235,04:37:00,04:37:00,1474909,1,,0,
37151739_400235,04:54:00,04:54:00,1475023,2,,1,
37151740_400236,05:01:00,05:01:00,1474836,0,,0,
37151740_400236,05:05:00,05:06:00,1474909,1,,0,
37151740_400236,05:10:00,05:10:00,1474910,2,,0,
37151740_400236,05:15:00,05:15:00,1474911,3,,0,
37151740_400236,05:21:00,05:22:00,1474912,4,,0,
37151740_400236,05:27:00,05:27:00,1474715,5,,1,
37151741_400237,05:01:00,05:01:00,1474843,0,,0,
37151741_400237,05:05:00,05:06:00,1609769,1,,0,
37151741_400237,05:10:00,05:10:00,1609770,2,,0,
37151741_400237,05:15:00,05:15:00,1474911,3,,0,
37151741_400237,05:21:00,05:22:00,1474912,4,,0,
37151741_400237,05:27:00,05:27:00,1475023,5,,1,
37151742_400238,05:01:00,05:01:00,1474843,0,,0,
37151742_400238,05:05:00,05:06:00,1474909,1,,0,
37151742_400238,05:10:00,05:10:00,1474910,2,,0,
37151742_400238,05:15:00,05:15:00,1474911,3,,0,
37151742_400238,05:21:00,05:22:00,1474912,4,,0,
37151742_400238,05:27:00,05:27:00,1475023,5,,1,
37151743_400239,06:26:00,06:26:00,1474836,0,,0,
37151743_400239,06:30:00,06:30:00,1474909,1,,0,
37151743_400239,06:34:00,06:34:00,1474910,2,,0,
37151743_400239,06:38:00,06:39:00,1474911,3,,0,
37151743_400239,06:45:00,06:45:00,1474912,4,,0,
37151743_400239,06:50:00,06:56:00,1474715,5,,0,
37151743_400239,07:02:00,07:02:00,1845555,6,,0,
37151743_400239,07:04:00,07:05:00,1474717,7,,0,
37151743_400239,07:09:00,07:10:00,1474718,8,,0,
37151743_400239,07:14:00,07:14:00,1474719,9,,0,
37151743_400239,07:21:00,07:32:00,1474720,10,,0,
37151743_400239,07:37:00,07:38:00,1474696,11,,0,
37151743_400239,07:41:00,07:42:00,1474697,12,,0,
37151743_400239,07:45:00,07:46:00,1474688,13,,0,
37151743_400239,07:54:00,07:54:00,1474695,14,,0,
37151743_400239,07:59:00,08:00:00,1474684,15,,0,
37151743_400239,08:08:00,08:09:00,1475231,16,,0,
37151743_400239,08:21:00,08:21:00,1475230,17,,0,
37151743_400239,08:35:00,08:35:00,1475229,18,,0,
37151743_400239,08:48:00,08:48:00,1475233,19,,1,
37151744_400240,06:26:00,06:26:00,1474843,0,,0,
37151744_400240,06:30:00,06:30:00,1609769,1,,0,
37151744_400240,06:34:00,06:34:00,1609770,2,,0,
37151744_400240,06:38:00,06:39:00,1474911,3,,0,
37151744_400240,06:45:00,06:45:00,1474912,4,,0,
37151744_400240,06:50:00,06:56:00,1474715,5,,0,
37151744_400240,07:02:00,07:02:00,1845555,6,,0,
37151744_400240,07:04:00,07:05:00,1474717,7,,0,
37151744_400240,07:09:00,07:10:00,1474718,8,,0,
37151744_400240,07:14:00,07:14:00,1474719,9,,0,
37151744_400240,07:21:00,07:33:00,1474720,10,,0,
37151744_400240,07:38:00,07:38:00,1474696,11,,0,
37151744_400240,07:42:00,07:42:00,1474697,12,,0,
37151744_400240,07:46:00,07:47:00,1474688,13,,0,
37151744_400240,07:54:00,07:55:00,1474695,14,,0,
37151744_400240,08:00:00,08:00:00,1474684,15,,0,
37151744_400240,08:08:00,08:09:00,1475231,16,,0,
37151744_400240,08:20:00,08:21:00,1475230,17,,0,
37151744_400240,08:34:00,08:34:00,1475229,18,,0,
37151744_400240,08:47:00,08:47:00,1474850,19,,1,
37151745_400241,06:22:00,06:22:00,1474843,0,,0,
37151745_400241,06:26:00,06:26:00,1474909,1,,0,
37151745_400241,06:30:00,06:30:00,1474910,2,,0,
37151745_400241,06:34:00,06:35:00,1474911,3,,0,
37151745_400241,06:41:00,06:41:00,1474912,4,,0,
37151745_400241,06:46:00,06:56:00,1474715,5,,0,
37151745_400241,07:02:00,07:02:00,1845555,6,,0,
37151745_400241,07:04:00,07:05:00,1474717,7,,0,
37151745_400241,07:09:00,07:10:00,1474718,8,,0,
37151745_400241,07:14:00,07:14:00,1474719,9,,0,
37151745_400241,07:21:00,07:26:00,1474720,10,,0,
37151745_400241,07:31:00,07:32:00,1474696,11,,0,
37151745_400241,07:35:00,07:36:00,1474697,12,,0,
37151745_400241,07:40:00,07:42:00,1474688,13,,0,
37151745_400241,07:49:00,07:50:00,1474695,14,,0,
37151745_400241,07:55:00,07:55:00,1474684,15,,0,
37151745_400241,08:04:00,08:07:00,1475231,16,,0,
37151745_400241,08:19:00,08:19:00,1475230,17,,0,
37151745_400241,08:33:00,08:33:00,1475229,18,,0,
37151745_400241,08:47:00,08:47:00,1474850,19,,1,
37151746_400242,07:58:00,07:58:00,1474836,0,,0,
37151746_400242,08:02:00,08:02:00,1474909,1,,0,
37151746_400242,08:19:00,08:24:00,1474715,2,,0,
37151746_400242,08:34:00,08:34:00,1474718,3,,0,
37151746_400242,08:42:00,08:43:00,1474720,4,,0,
37151746_400242,08:51:00,08:51:00,1474697,5,,0,
37151746_400242,08:55:00,08:56:00,1474688,6,,0,
37151746_400242,09:15:00,09:16:00,1475231,7,,0,
37151746_400242,09:27:00,09:27:00,1475230,8,,0,
37151746_400242,09:40:00,09:41:00,1475232,9,,0,
37151746_400242,09:56:00,10:07:00,1475233,10,,0,
37151746_400242,10:16:00,10:16:00,1474644,11,,0,
37151746_400242,10:25:00,10:26:00,1474645,12,,0,
37151746_400242,10:29:00,10:31:00,1474646,13,,0,
37151746_400242,10:33:00,10:34:00,1474749,14,,0,
37151746_400242,10:36:00,10:36:00,1474750,15,,0,
37151746_400242,10:39:00,10:39:00,1474751,16,,0,
37151746_400242,10:46:00,10:52:00,1474752,17,,0,
37151746_400242,10:59:00,10:59:00,1474648,18,,0,
37151746_400242,11:07:00,11:08:00,1474649,19,,0,
37151746_400242,11:14:00,11:14:00,1474753,20,,0,
37151746_400242,11:24:00,11:25:00,1474754,21,,0,
37151746_400242,11:30:00,11:30:00,1474650,22,,1,
37151747_400243,08:01:00,08:01:00,1474843,0,,0,
37151747_400243,08:04:00,08:05:00,1609769,1,,0,
37151747_400243,08:20:00,08:25:00,1474715,2,,0,
37151747_400243,08:35:00,08:35:00,1474718,3,,0,
37151747_400243,08:43:00,08:44:00,1474720,4,,0,
37151747_400243,08:52:00,08:52:00,1474697,5,,0,
37151747_400243,08:56:00,08:56:00,1474688,6,,0,
37151747_400243,09:16:00,09:17:00,1475231,7,,0,
37151747_400243,09:27:00,09:27:00,1475230,8,,0,
37151747_400243,09:41:00,09:46:00,1475229,9,,0,
37151747_400243,09:59:00,10:07:00,1474850,10,,0,
37151747_400243,10:16:00,10:16:00,1474644,11,,0,
37151747_400243,10:25:00,10:26:00,1474645,12,,0,
37151747_400243,10:29:00,10:30:00,1474774,13,,0,
37151747_400243,10:32:00,10:33:00,1474749,14,,0,
37151747_400243,10:35:00,10:35:00,1474750,15,,0,
37151747_400243,10:38:00,10:38:00,1474751,16,,0,
37151747_400243,10:45:00,10:50:00,1609728,17,,0,
37151747_400243,11:00:00,11:01:00,1609729,18,,0,
37151747_400243,11:10:00,11:11:00,1609730,19,,0,
37151747_400243,11:22:00,11:23:00,1609747,20,,0,
37151747_400243,11:33:00,11:33:00,1609731,21,,1,
37151748_400244,08:01:00,08:01:00,1474843,0,,0,
37151748_400244,08:04:00,08:05:00,1609769,1,,0,
37151748_400244,08:20:00,08:25:00,1474715,2,,0,
37151748_400244,08:35:00,08:35:00,1474718,3,,0,
37151748_400244,08:43:00,08:44:00,1474720,4,,0,
37151748_400244,08:52:00,08:52:00,1474697,5,,0,
37151748_400244,08:56:00,08:56:00,1474688,6,,0,
37151748_400244,09:16:00,09:17:00,1475231,7,,0,
37151748_400244,09:27:00,09:27:00,1475230,8,,0,
37151748_400244,09:41:00,09:46:00,1475229,9,,0,
37151748_400244,09:59:00,10:25:00,1474850,10,,0,
37151748_400244,10:34:00,10:34:00,1474644,11,,0,
37151748_400244,10:43:00,10:44:00,1474645,12,,0,
37151748_400244,10:47:00,10:49:00,1474774,13,,0,
37151748_400244,10:52:00,10:52:00,1474749,14,,0,
37151748_400244,10:54:00,10:54:00,1474750,15,,0,
37151748_400244,10:57:00,10:58:00,1474751,16,,0,
37151748_400244,11:04:00,11:09:00,1609728,17,,0,
37151748_400244,11:19:00,11:20:00,1609729,18,,0,
37151748_400244,11:29:00,11:30:00,1609730,19,,0,
37151748_400244,11:41:00,11:42:00,1609747,20,,0,
37151748_400244,11:52:00,11:52:00,1609731,21,,1,
37151749_400245,08:01:00,08:01:00,1474843,0,,0,
37151749_400245,08:04:00,08:05:00,1609769,1,,0,
37151749_400245,08:20:00,08:25:00,1474715,2,,0,
37151749_400245,08:35:00,08:35:00,1474718,3,,0,
37151749_400245,08:43:00,08:44:00,1474720,4,,0,
37151749_400245,08:52:00,08:52:00,1474697,5,,0,
37151749_400245,08:56:00,08:56:00,1474688,6,,0,
37151749_400245,09:16:00,09:17:00,1475231,7,,0,
37151749_400245,09:27:00,09:27:00,1475230,8,,0,
37151749_400245,09:41:00,09:46:00,1475229,9,,0,
