service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2348_399695,1,1,1,1,1,1,1,20260614,20261212
2349_399696,1,1,1,1,1,0,0,20260225,20260306
2350_399697,1,1,1,1,1,0,0,20260309,20260612
2351_399698,1,1,1,1,1,0,0,20260615,20261211
2352_399699,1,1,1,1,1,1,1,20260225,20260307
2353_399700,1,1,1,1,1,1,1,20260308,20260613
235_397282,1,1,1,1,1,1,1,20260308,20260613
2354_399701,1,1,1,1,1,1,1,20260614,20261212
2355_399702,1,1,1,1,1,1,1,20260225,20260307
2356_399703,1,1,1,1,1,1,1,20260308,20260613
2357_399704,1,1,1,1,1,1,1,20260614,20261212
2358_399705,1,1,1,1,1,0,0,20260225,20260306
2359_399706,1,1,1,1,1,0,0,20260309,20260612
2360_399707,1,1,1,1,1,0,0,20260615,20261211
2361_399708,0,0,0,0,0,1,1,20260225,20260307
2362_399709,1,1,1,1,1,0,0,20260225,20260306
2363_399710,0,0,0,0,0,1,1,20260308,20260613
236_397283,1,1,1,1,1,1,1,20260614,20261212
2364_399711,1,1,1,1,1,0,0,20260309,20260612
2365_399712,0,0,0,0,0,1,1,20260614,20261212
2366_399713,1,1,1,1,1,0,0,20260615,20261211
2367_399714,1,1,1,1,1,1,1,20260225,20260307
2368_399715,1,1,1,1,1,1,1,20260308,20260613
2369_399716,1,1,1,1,1,1,1,20260614,20261212
2370_399718,1,1,1,1,1,1,1,20260225,20260307
2371_399719,1,1,1,1,1,1,1,20260308,20260613
2372_399720,1,1,1,1,1,1,1,20260614,20261212
2373_399721,1,1,1,1,1,0,0,20260225,20260306
237_397284,0,0,0,0,0,1,1,20260225,20260307
2374_399722,1,1,1,1,1,0,0,20260309,20260612
2375_399723,1,1,1,1,1,0,0,20260615,20261211
2376_399724,1,1,1,1,1,1,1,20260225,20260307
2377_399725,1,1,1,1,1,1,1,20260308,20260613
2378_399726,1,1,1,1,1,1,1,20260614,20261212
2379_399727,1,1,1,1,1,1,1,20260225,20260307
2380_399728,1,1,1,1,1,1,1,20260308,20260613
2381_399729,1,1,1,1,1,1,1,20260614,20261212
2382_399730,1,1,1,1,1,1,1,20260225,20260307
2383_399731,1,1,1,1,1,1,1,20260308,20260613
238_397285,0,0,0,0,0,1,1,20260308,20260613
2384_399732,1,1,1,1,1,1,1,20260614,20261212
2385_399734,1,1,1,1,1,0,0,20260225,20260306
2386_399735,0,0,0,0,0,1,1,20260225,20260307
2387_399736,0,0,0,0,0,1,1,20260308,20260613
2388_399737,1,1,1,1,1,0,0,20260309,20260612
2389_399738,0,0,0,0,0,1,1,20260614,20261212
2390_399739,1,1,1,1,1,0,0,20260615,20261211
2391_399740,1,1,1,1,1,1,1,20260225,20260307
2392_399741,1,1,1,1,1,1,1,20260308,20260613
2393_399742,1,1,1,1,1,1,1,20260614,20261212
239_397286,0,0,0,0,0,1,1,20260614,20261212
2394_399743,1,1,1,1,1,1,1,20260225,20260307
2395_399745,1,1,1,1,1,1,1,20260308,20260613
2396_399746,1,1,1,1,1,1,1,20260614,20261212
2_396995,1,1,1,1,1,1,1,20260308,20260613
2397_399747,0,0,0,0,0,1,1,20260225,20260307
2398_399748,1,1,1,1,1,0,0,20260225,20260306
2399_399749,0,0,0,0,0,1,1,20260308,20260613
2400_399750,1,1,1,1,1,0,0,20260309,20260612
2401_399751,0,0,0,0,0,1,1,20260614,20261212
2402_399752,1,1,1,1,1,0,0,20260615,20261211
2403_399753,1,1,1,1,1,0,0,20260225,20260306
240_397287,1,1,1,1,1,1,1,20260225,20260307
2404_399754,1,1,1,1,1,0,0,20260309,20260612
2405_399755,1,1,1,1,1,0,0,20260615,20261211
2406_399756,1,1,1,1,1,1,1,20260225,20260307
2407_399757,1,1,1,1,1,1,1,20260308,20260613
2408_399758,1,1,1,1,1,1,1,20260614,20261212
2409_399759,1,1,1,1,1,1,1,20260225,20260307
2410_399760,1,1,1,1,1,1,1,20260308,20260613
2411_399761,1,1,1,1,1,1,1,20260614,20261212
2412_399763,1,1,1,1,1,1,1,20260225,20260307
2413_399764,1,1,1,1,1,1,1,20260308,20260613
241_397288,1,1,1,1,1,1,1,20260308,20260613
2414_399765,1,1,1,1,1,1,1,20260614,20261212
2415_399766,1,1,1,1,1,1,1,20260225,20260307
2416_399767,1,1,1,1,1,1,1,20260308,20260613
2417_399768,1,1,1,1,1,1,1,20260614,20261212
2418_399769,1,1,1,1,1,1,1,20260225,20260307
2419_399770,1,1,1,1,1,1,1,20260308,20260613
2420_399771,1,1,1,1,1,1,1,20260614,20261212
2421_399772,1,1,1,1,1,1,1,20260225,20260307
2422_399774,1,1,1,1,1,1,1,20260308,20260613
2423_399775,1,1,1,1,1,1,1,20260614,20261212
242_397289,1,1,1,1,1,1,1,20260614,20261212
2424_399776,1,1,1,1,1,1,1,20260225,20260307
2425_399779,1,1,1,1,1,1,1,20260308,20260613
2426_399780,1,1,1,1,1,1,1,20260614,20261212
2427_399781,0,0,0,0,0,1,1,20260225,20260307
2428_399782,1,1,1,1,1,0,0,20260225,20260306
2429_399783,0,0,0,0,0,1,1,20260308,20260613
2430_399784,1,1,1,1,1,0,0,20260309,20260612
2431_399785,0,0,0,0,0,1,1,20260614,20261212
2432_399786,1,1,1,1,1,0,0,20260615,20261211
2433_399787,0,0,0,0,0,1,1,20260225,20260307
243_397290,1,1,1,1,1,1,1,20260614,20261212
2434_399788,1,1,1,1,1,0,0,20260225,20260306
2435_399789,0,0,0,0,0,1,1,20260308,20260613
2436_399790,1,1,1,1,1,0,0,20260309,20260612
2437_399791,0,0,0,0,0,1,1,20260614,20261212
2438_399792,1,1,1,1,1,0,0,20260615,20261211
2439_399793,1,1,1,1,1,1,1,20260225,20260307
24_397019,0,0,0,0,0,1,1,20260308,20260613
2440_399794,1,1,1,1,1,1,1,20260308,20260613
2441_399795,1,1,1,1,1,1,1,20260614,20261212
2442_399796,1,1,1,1,1,0,0,20260225,20260612
2443_399797,1,1,1,1,1,0,0,20260615,20261211
244_397291,0,0,0,0,0,1,1,20260225,20260307
2444_399798,1,1,1,1,1,1,1,20260225,20260307
2445_399799,1,1,1,1,1,1,1,20260308,20260613
2446_399800,1,1,1,1,1,1,1,20260614,20261212
2447_399801,0,0,0,0,0,1,1,20260225,20260307
2448_399802,0,0,0,0,0,1,1,20260308,20260613
2449_399803,0,0,0,0,0,1,1,20260614,20261212
2450_399804,1,1,1,1,1,0,0,20260225,20260306
2451_399808,1,1,1,1,1,0,0,20260309,20260415
2452_399809,1,1,1,1,1,0,0,20260416,20260611
2453_399810,1,1,1,1,1,1,1,20260612,20260612
245_397292,0,0,0,0,0,1,1,20260308,20260406
2454_399811,1,1,1,1,1,0,0,20260615,20261211
2455_399812,1,1,1,1,1,1,1,20260225,20260307
2456_399813,1,1,1,1,1,1,1,20260308,20260613
2457_399814,1,1,1,1,1,0,0,20260615,20261211
2458_399815,1,1,1,1,1,1,1,20260225,20260307
2459_399816,1,1,1,1,1,1,1,20260308,20260613
2460_399817,1,1,1,1,1,1,1,20260614,20261212
2461_399818,1,1,1,1,1,1,1,20260614,20261212
2462_399819,1,1,1,1,1,0,0,20260225,20260306
2463_399821,1,1,1,1,1,0,0,20260309,20260415
246_397293,1,1,1,1,1,1,1,20260411,20260412
2464_399822,1,1,1,1,1,0,0,20260416,20260611
2465_399823,1,1,1,1,1,1,1,20260612,20260612
2466_399824,1,1,1,1,1,0,0,20260615,20261211
2467_399825,0,0,0,0,0,1,1,20260225,20260307
2468_399827,0,0,0,0,0,1,1,20260308,20260412
2469_399828,0,0,0,0,0,1,1,20260418,20260607
2470_399829,1,1,1,1,1,1,1,20260613,20260613
2471_399830,0,0,0,0,0,1,1,20260614,20261212
2472_399831,1,1,1,1,1,0,0,20260225,20260306
2473_399832,1,1,1,1,1,0,0,20260309,20260612
247_397294,0,0,0,0,0,1,1,20260418,20260613
2474_399833,1,1,1,1,1,1,1,20260614,20261212
2475_399834,1,1,1,1,1,1,1,20260225,20260307
2476_399835,1,1,1,1,1,1,1,20260308,20260415
2477_399836,1,1,1,1,1,1,1,20260316,20260320
2478_399837,1,1,1,1,1,1,1,20260416,20260611
2479_399838,1,1,1,1,1,1,1,20260612,20260613
2480_399839,1,1,1,1,1,1,1,20260614,20261212
2481_399840,1,1,1,1,1,1,1,20260614,20261212
2482_399841,1,1,1,1,1,1,1,20260614,20261212
2483_399842,1,1,1,1,1,1,1,20260225,20260307
248_397295,1,1,1,1,1,0,0,20260225,20260306
2484_399843,1,1,1,1,1,1,1,20260308,20260415
2485_399844,1,1,1,1,1,1,1,20260416,20260611
2486_399845,1,1,1,1,1,1,1,20260612,20260613
2487_399846,1,1,1,1,1,1,1,20260614,20261212
2488_399847,1,1,1,1,1,1,1,20260614,20261212
2489_399848,1,1,1,1,1,1,1,20260225,20260307
2490_399850,1,1,1,1,1,1,1,20260308,20260326
2491_399851,1,1,1,1,1,1,1,20260327,20260415
2492_399852,1,1,1,1,1,1,1,20260411,20260412
2493_399853,1,1,1,1,1,1,1,20260416,20260611
249_397296,1,1,1,1,1,0,0,20260309,20260612
2494_399854,1,1,1,1,1,1,1,20260612,20260613
2495_399855,1,1,1,1,1,1,1,20260614,20261212
2496_399856,1,1,1,1,1,1,1,20260614,20261212
2497_399857,1,1,1,1,1,1,1,20260225,20260307
2498_399858,1,1,1,1,1,1,1,20260308,20260415
2499_399859,1,1,1,1,1,1,1,20260416,20260611
2500_399860,1,1,1,1,1,1,1,20260612,20260613
2501_399861,1,1,1,1,1,1,1,20260614,20261212
2502_399862,1,1,1,1,1,1,1,20260225,20260307
2503_399863,1,1,1,1,1,1,1,20260308,20260415
250_397297,1,1,1,1,1,0,0,20260615,20261211
2504_399864,1,1,1,1,1,1,1,20260416,20260611
2505_399865,1,1,1,1,1,1,1,20260612,20260613
2506_399866,1,1,1,1,1,1,1,20260614,20261212
2507_399867,1,1,1,1,1,0,0,20260225,20260306
2508_399871,1,1,1,1,1,0,0,20260309,20260415
2509_399872,1,1,1,1,1,0,0,20260416,20260611
2510_399873,1,1,1,1,1,1,1,20260612,20260612
2511_399874,1,1,1,1,1,0,0,20260615,20261211
2512_399875,0,0,0,0,0,1,1,20260225,20260307
2513_399877,0,0,0,0,0,1,1,20260308,20260412
251_397298,0,0,0,0,0,1,1,20260225,20260307
2514_399878,0,0,0,0,0,1,1,20260418,20260607
2515_399879,1,1,1,1,1,1,1,20260613,20260613
2516_399880,0,0,0,0,0,1,1,20260614,20261212
2517_399881,1,1,1,1,1,0,0,20260225,20260306
2518_399884,1,1,1,1,1,0,0,20260309,20260415
2519_399885,1,1,1,1,1,0,0,20260416,20260611
2520_399886,1,1,1,1,1,1,1,20260612,20260612
2521_399887,1,1,1,1,1,0,0,20260615,20261211
2522_399888,0,0,0,0,0,1,1,20260225,20260307
2523_399891,0,0,0,0,0,1,1,20260308,20260613
252_397299,0,0,0,0,0,1,1,20260308,20260613
2524_399892,0,0,0,0,0,1,1,20260614,20261212
2525_399893,0,0,0,0,0,1,1,20260225,20260307
2526_399897,0,0,0,0,0,1,1,20260308,20260412
2527_399898,0,0,0,0,0,1,1,20260418,20260607
2528_399899,1,1,1,1,1,1,1,20260613,20260613
2529_399900,0,0,0,0,0,1,1,20260614,20261212
2530_399901,1,1,1,1,1,1,1,20260225,20260307
2531_399902,1,1,1,1,1,1,1,20260308,20260415
2532_399903,1,1,1,1,1,1,1,20260416,20260611
2533_399904,1,1,1,1,1,1,1,20260612,20260613
253_397300,0,0,0,0,0,1,1,20260614,20261212
2534_399905,1,1,1,1,1,1,1,20260614,20261212
2535_399906,1,1,1,1,1,0,0,20260225,20260306
2536_399907,1,1,1,1,1,0,0,20260309,20260612
2537_399908,0,0,0,0,0,1,1,20260614,20261212
2538_399909,1,1,1,1,1,0,0,20260615,20261211
2539_399910,1,1,1,1,1,1,1,20260225,20260307
25_397020,1,1,1,1,1,0,0,20260309,20260612
2540_399911,1,1,1,1,1,1,1,20260308,20260613
2541_399912,1,1,1,1,1,1,1,20260614,20261212
2542_399913,1,1,1,1,1,1,1,20260614,20261212
2543_399914,1,1,1,1,1,1,1,20260225,20260307
254_397301,1,1,1,1,1,0,0,20260225,20260306
2544_399915,1,1,1,1,1,1,1,20260308,20260415
2545_399916,1,1,1,1,1,1,1,20260416,20260611
2546_399917,1,1,1,1,1,1,1,20260612,20260613
2547_399918,1,1,1,1,1,1,1,20260614,20261212
2548_399919,1,1,1,1,1,1,1,20260614,20261212
2549_399921,1,1,1,1,1,1,1,20260225,20260307
2550_399926,1,1,1,1,1,1,1,20260308,20260613
2551_399927,1,1,1,1,1,1,1,20260614,20261211
2552_399928,1,1,1,1,1,0,0,20260225,20260306
2553_399929,1,1,1,1,1,1,1,20260225,20260307
255_397302,1,1,1,1,1,0,0,20260309,20260612
2554_399930,1,1,1,1,1,0,0,20260225,20260306
2555_399931,1,1,1,1,1,0,0,20260225,20260306
2556_399932,0,0,0,0,0,1,1,20260225,20260307
2557_399933,1,1,1,1,1,0,0,20260225,20260306
2558_399934,1,1,1,1,1,1,1,20260225,20260307
2559_399935,1,1,1,1,1,0,0,20260225,20260306
2560_399936,1,1,1,1,1,1,1,20260225,20260307
2561_399937,0,0,0,0,0,1,1,20260225,20260307
2562_399938,1,1,1,1,1,1,1,20260225,20260307
2563_399939,1,1,1,1,1,1,1,20260225,20260307
256_397303,1,1,1,1,1,0,0,20260615,20261211
2564_399940,1,1,1,1,1,0,0,20260225,20260306
2565_399941,1,1,1,1,1,1,1,20260225,20260307
2566_399942,1,1,1,1,1,0,0,20260225,20260306
2567_399943,1,1,1,1,1,1,1,20260225,20260307
2568_399944,0,0,0,0,0,1,1,20260225,20260307
2569_399945,1,1,1,1,1,0,0,20260225,20260306
2570_399946,1,1,1,1,1,0,0,20260225,20260306
2571_399947,1,1,1,1,1,0,0,20260225,20260306
2572_399948,1,1,1,1,1,0,0,20260225,20260306
2573_399949,0,0,0,0,0,1,1,20260225,20260307
257_397304,1,1,1,1,1,1,1,20260225,20260307
2574_399950,1,1,1,1,1,1,1,20260225,20260307
2575_399951,1,1,1,1,1,0,0,20260225,20260306
2576_399952,1,1,1,1,1,1,1,20260225,20260307
2577_399953,1,1,1,1,1,1,1,20260225,20260307
2578_399954,1,1,1,1,1,1,1,20260225,20260307
2579_399957,1,1,1,1,1,0,0,20260225,20260306
2580_399958,1,1,1,1,1,0,0,20260309,20260420
2581_399959,1,1,1,1,1,1,1,20260310,20260311
2582_399960,1,1,1,1,1,1,1,20260312,20260313
2583_399961,0,1,1,1,1,0,0,20260319,20260326
258_397305,1,1,1,1,1,1,1,20260308,20260613
2584_399962,1,1,1,1,1,1,1,20260327,20260327
2585_399963,1,1,1,1,1,0,0,20260421,20260602
2586_399964,1,1,1,1,1,0,0,20260601,20260612
2587_399965,1,1,1,1,1,0,0,20260615,20261211
2588_399968,1,1,1,1,1,0,0,20260225,20260306
2589_399969,1,1,1,1,1,0,0,20260309,20260318
2590_399970,1,1,1,1,1,1,1,20260310,20260311
2591_399971,1,1,1,1,1,0,0,20260319,20260612
2592_399972,1,1,1,1,1,0,0,20260615,20261211
2593_399973,0,0,0,0,0,1,1,20260225,20260307
259_397306,1,1,1,1,1,1,1,20260614,20261212
2594_399974,0,0,0,0,0,1,1,20260308,20260315
2595_399975,0,0,0,0,0,1,1,20260321,20260613
2596_399976,0,0,0,0,0,1,1,20260614,20261212
2597_399977,1,1,1,1,1,0,0,20260225,20260306
2598_399978,1,1,1,1,1,0,0,20260309,20260318
2599_399979,1,1,1,1,1,1,1,20260310,20260311
2600_399980,1,1,1,1,1,0,0,20260319,20260612
2601_399981,1,1,1,1,1,0,0,20260615,20261211
2602_399982,1,1,1,1,1,1,1,20260225,20260307
2603_399983,1,1,1,1,1,1,1,20260308,20260318
260_397307,0,0,0,0,0,1,1,20260225,20260307
2604_399984,1,1,1,1,1,1,1,20260319,20260613
2605_399985,1,1,1,1,1,1,1,20260614,20261212
2606_399986,0,0,0,0,0,1,1,20260225,20260307
2607_399987,0,0,0,0,0,1,1,20260308,20260419
2608_399988,0,0,0,0,0,1,1,20260425,20260524
2609_399989,0,0,0,0,0,1,1,20260530,20260613
2610_399990,0,0,0,0,0,1,1,20260614,20261212
2611_399991,1,1,1,1,1,0,0,20260225,20260306
2612_399992,1,1,1,1,1,0,0,20260309,20260318
2613_399993,1,1,1,1,1,0,0,20260319,20260612
261_397308,1,1,1,1,1,0,0,20260225,20260306
2614_399994,1,1,1,1,1,0,0,20260615,20261211
2615_399995,0,0,0,0,0,1,1,20260225,20260307
2616_399996,0,0,0,0,0,1,1,20260308,20260315
2617_399997,0,0,0,0,0,1,1,20260321,20260613
2618_399998,0,0,0,0,0,1,1,20260614,20261212
2619_399999,1,1,1,1,1,0,0,20260225,20260306
2620_400000,1,1,1,1,1,0,0,20260309,20260318
2621_400001,1,1,1,1,1,0,0,20260319,20260612
2622_400002,1,1,1,1,1,0,0,20260615,20261211
2623_400003,1,1,1,1,1,0,0,20260225,20260306
262_397309,0,0,0,0,0,1,1,20260308,20260613
2624_400004,1,1,1,1,1,0,0,20260309,20260318
2625_400005,1,1,1,1,1,0,0,20260319,20260612
2626_400006,1,1,1,1,1,0,0,20260615,20261211
2627_400007,0,0,0,0,0,1,1,20260225,20260307
2628_400008,0,0,0,0,0,1,1,20260308,20260315
2629_400009,0,0,0,0,0,1,1,20260321,20260613
2630_400010,0,0,0,0,0,1,1,20260614,20261212
2631_400011,1,1,1,1,1,0,0,20260225,20260306
2632_400012,1,1,1,1,1,0,0,20260309,20260318
2633_400013,1,1,1,1,1,0,0,20260319,20260612
263_397310,1,1,1,1,1,0,0,20260309,20260612
2634_400014,1,1,1,1,1,0,0,20260615,20261211
2635_400015,0,0,0,0,0,1,1,20260225,20260307
2636_400016,0,0,0,0,0,1,1,20260308,20260613
2637_400017,0,0,0,0,0,1,1,20260614,20261212
2638_400019,1,1,1,1,1,0,0,20260225,20260306
2639_400020,0,0,0,0,0,1,1,20260225,20260307
26_397021,1,1,1,1,1,1,1,20260225,20260307
2640_400022,0,0,0,0,0,1,1,20260308,20260315
2641_400023,1,1,1,1,1,0,0,20260309,20260318
2642_400024,1,1,1,1,1,0,0,20260319,20260612
2643_400025,0,0,0,0,0,1,1,20260321,20260613
264_397311,0,0,0,0,0,1,1,20260614,20261212
2644_400026,0,0,0,0,0,1,1,20260614,20261212
2645_400027,1,1,1,1,1,0,0,20260615,20261211
2646_400028,1,1,1,1,1,1,1,20260225,20260307
2647_400029,1,1,1,1,1,1,1,20260308,20260318
2648_400030,1,1,1,1,1,1,1,20260319,20260613
2649_400031,1,1,1,1,1,1,1,20260614,20261212
2650_400034,1,1,1,1,1,0,0,20260225,20260306
2651_400035,1,1,1,1,1,0,0,20260309,20260318
2652_400036,1,1,1,1,1,0,0,20260319,20260612
2653_400037,1,1,1,1,1,0,0,20260615,20261211
265_397312,1,1,1,1,1,0,0,20260615,20261211
2654_400038,1,1,1,1,1,0,0,20260225,20260306
2655_400039,1,1,1,1,1,0,0,20260309,20260318
2656_400040,1,1,1,1,1,0,0,20260319,20260612
2657_400041,1,1,1,1,1,0,0,20260615,20261211
2658_400042,1,1,1,1,1,0,0,20260225,20260306
2659_400043,1,1,1,1,1,0,0,20260309,20260318
2660_400044,1,1,1,1,1,0,0,20260319,20260612
2661_400045,1,1,1,1,1,0,0,20260615,20261211
2662_400046,1,1,1,1,1,0,0,20260225,20260306
2663_400047,1,1,1,1,1,0,0,20260309,20260318
266_397313,1,1,1,1,1,1,1,20260225,20260307
2664_400048,1,1,1,1,1,0,0,20260319,20260612
2665_400049,1,1,1,1,1,0,0,20260615,20261211
2666_400050,1,1,1,1,1,0,0,20260225,20260306
2667_400055,1,1,1,1,1,0,0,20260309,20260318
2668_400056,1,1,1,1,1,0,0,20260319,20260612
2669_400057,0,0,0,0,0,1,1,20260614,20261212
2670_400058,1,1,1,1,1,0,0,20260615,20261211
2671_400059,1,1,1,1,1,0,0,20260225,20260306
2672_400060,1,1,1,1,1,0,0,20260309,20260318
2673_400061,1,1,1,1,1,0,0,20260319,20260612
267_397314,1,1,1,1,1,1,1,20260308,20260613
2674_400062,1,1,1,1,1,0,0,20260615,20261211
2675_400063,0,0,0,0,0,1,1,20260225,20260307
2676_400064,1,1,1,1,1,0,0,20260225,20260306
2677_400065,0,0,0,0,0,1,1,20260308,20260315
2678_400066,1,1,1,1,1,0,0,20260309,20260318
2679_400067,1,1,1,1,1,0,0,20260319,20260612
2680_400068,0,0,0,0,0,1,1,20260321,20260613
2681_400069,0,0,0,0,0,1,1,20260614,20261212
2682_400070,1,1,1,1,1,0,0,20260615,20261211
2683_400071,1,1,1,1,1,0,0,20260225,20260306
268_397315,1,1,1,1,1,1,1,20260614,20261212
2684_400072,1,1,1,1,1,1,1,20260309,20260313
2685_400073,1,1,1,1,1,0,0,20260316,20260612
2686_400074,1,1,1,1,1,0,0,20260615,20261211
2687_400075,0,0,0,0,0,1,1,20260225,20260307
2688_400076,0,0,0,0,0,1,1,20260308,20260315
2689_400077,0,0,0,0,0,1,1,20260321,20260613
2690_400078,0,0,0,0,0,1,1,20260614,20261212
2691_400079,1,1,1,1,1,0,0,20260225,20260306
2692_400080,1,1,1,1,1,0,0,20260309,20260318
2693_400081,1,1,1,1,1,0,0,20260319,20260612
269_397316,1,1,1,1,1,0,0,20260225,20260306
2694_400082,1,1,1,1,1,0,0,20260615,20261211
2695_400083,1,1,1,1,1,0,0,20260225,20260306
2696_400084,1,0,0,0,0,0,0,20260309,20260319
2697_400085,1,1,1,1,1,0,0,20260310,20260417
2698_400086,1,1,1,1,1,1,1,20260402,20260402
2699_400087,1,1,1,1,1,0,0,20260410,20260526
2700_400088,1,1,1,1,1,0,0,20260527,20260612
2701_400089,1,1,1,1,1,0,0,20260615,20261211
2702_400090,0,0,0,0,0,1,1,20260225,20260307
2703_400091,0,0,0,0,0,1,1,20260308,20260419
270_397318,1,1,1,1,1,0,0,20260309,20260612
2704_400092,0,0,0,0,0,1,1,20260425,20260524
2705_400093,0,0,0,0,0,1,1,20260530,20260613
2706_400094,0,0,0,0,0,1,1,20260614,20261212
2707_400100,1,1,1,1,1,0,0,20260225,20260306
2708_400101,1,1,1,1,1,0,0,20260309,20260320
2709_400102,1,1,1,1,1,1,1,20260310,20260311
2710_400103,1,1,1,1,1,0,0,20260323,20260612
2711_400104,1,1,1,1,1,0,0,20260615,20261211
2712_400105,1,1,1,1,1,0,0,20260225,20260306
2713_400106,1,1,1,1,1,0,0,20260309,20260612
271_397319,1,1,1,1,1,0,0,20260615,20261211
2714_400107,1,1,1,1,1,0,0,20260615,20261211
2715_400108,0,0,0,0,0,1,1,20260225,20260307
2716_400109,0,0,0,0,0,1,1,20260308,20260613
2717_400110,0,0,0,0,0,1,1,20260614,20261212
2718_400111,0,0,0,0,0,1,1,20260225,20260307
2719_400112,0,0,0,0,0,1,1,20260308,20260613
2720_400113,0,0,0,0,0,1,1,20260614,20261212
2721_400114,1,1,1,1,1,0,0,20260225,20260306
2722_400115,1,1,1,1,1,0,0,20260309,20260320
2723_400116,1,1,1,1,1,0,0,20260323,20260612
272_397320,0,0,0,0,0,1,1,20260225,20260307
2724_400117,1,1,1,1,1,0,0,20260615,20261211
2725_400118,1,1,1,1,1,0,0,20260225,20260306
2726_400119,1,1,1,1,1,0,0,20260309,20260320
2727_400120,1,1,1,1,1,0,0,20260323,20260612
2728_400121,1,1,1,1,1,0,0,20260615,20261211
2729_400122,1,1,1,1,1,1,1,20260225,20260307
2730_400123,1,1,1,1,1,1,1,20260308,20260321
2731_400124,1,1,1,1,1,1,1,20260322,20260613
2732_400125,1,1,1,1,1,1,1,20260614,20261212
2733_400126,1,1,1,1,1,0,0,20260225,20260306
273_397321,0,0,0,0,0,1,1,20260308,20260613
2734_400127,1,1,1,1,1,0,0,20260309,20260320
2735_400128,1,1,1,1,1,0,0,20260323,20260612
2736_400129,1,1,1,1,1,0,0,20260615,20261211
2737_400130,0,0,0,0,0,1,1,20260225,20260307
2738_400131,1,1,1,1,1,0,0,20260225,20260306
2739_400132,0,0,0,0,0,1,1,20260308,20260321
27_397022,1,1,1,1,1,1,1,20260308,20260613
2740_400133,1,1,1,1,1,0,0,20260309,20260320
2741_400134,0,0,0,0,0,1,1,20260322,20260613
2742_400135,1,1,1,1,1,0,0,20260323,20260612
2743_400136,0,0,0,0,0,1,1,20260614,20261212
274_397322,0,0,0,0,0,1,1,20260614,20261212
2744_400137,1,1,1,1,1,0,0,20260615,20261211
2745_400138,1,1,1,1,1,0,0,20260225,20260306
2746_400139,1,1,1,1,1,0,0,20260309,20260320
2747_400140,1,1,1,1,1,0,0,20260323,20260612
2748_400141,1,1,1,1,1,0,0,20260615,20261211
2749_400142,0,0,0,0,0,1,1,20260225,20260307
2750_400143,1,1,1,1,1,0,0,20260225,20260306
2751_400144,0,0,0,0,0,1,1,20260308,20260321
2752_400145,1,1,1,1,1,0,0,20260309,20260320
2753_400146,0,0,0,0,0,1,1,20260322,20260613
275_397323,0,0,0,0,0,1,1,20260225,20260307
2754_400147,1,1,1,1,1,0,0,20260323,20260612
2755_400148,0,0,0,0,0,1,1,20260614,20261212
2756_400149,1,1,1,1,1,0,0,20260615,20261211
2757_400150,1,1,1,1,1,0,0,20260225,20260306
2758_400151,1,1,1,1,1,0,0,20260309,20260320
2759_400152,1,1,1,1,1,0,0,20260323,20260612
2760_400153,1,1,1,1,1,0,0,20260615,20261211
2761_400154,1,1,1,1,1,0,0,20260225,20260306
2762_400155,1,1,1,1,1,0,0,20260309,20260320
2763_400156,1,1,1,1,1,0,0,20260323,20260612
276_397324,1,1,1,1,1,0,0,20260225,20260306
2764_400157,1,1,1,1,1,0,0,20260615,20261211
2765_400158,1,1,1,1,1,0,0,20260225,20260306
2766_400159,1,1,1,1,1,0,0,20260309,20260320
2767_400160,1,1,1,1,1,0,0,20260323,20260612
2768_400161,1,1,1,1,1,0,0,20260615,20261211
2769_400162,1,1,1,1,1,1,1,20260225,20260307
2770_400163,1,1,1,1,1,1,1,20260308,20260321
2771_400164,1,1,1,1,1,1,1,20260322,20260613
2772_400165,1,1,1,1,1,1,1,20260614,20261212
2773_400166,1,1,1,1,1,0,0,20260225,20260306
277_397325,0,0,0,0,0,1,1,20260308,20260613
2774_400167,1,1,1,1,1,0,0,20260309,20260320
2775_400168,1,1,1,1,1,0,0,20260323,20260612
2776_400169,1,1,1,1,1,0,0,20260615,20261211
2777_400170,1,1,1,1,1,0,0,20260225,20260306
2778_400171,1,1,1,1,1,0,0,20260309,20260526
2779_400172,1,1,1,1,1,0,0,20260527,20260609
2780_400173,1,1,1,1,1,1,1,20260610,20260612
2781_400174,1,1,1,1,1,0,0,20260615,20261211
2782_400175,1,1,1,1,1,0,0,20260225,20260306
2783_400176,1,1,1,1,1,0,0,20260309,20260320
278_397326,1,1,1,1,1,0,0,20260309,20260612
2784_400177,1,1,1,1,1,0,0,20260323,20260612
2785_400178,1,1,1,1,1,0,0,20260615,20261211
2786_400180,1,1,1,1,1,0,0,20260225,20260306
2787_400181,1,1,1,1,1,0,0,20260309,20260320
2788_400182,1,1,1,1,1,0,0,20260323,20260612
2789_400183,0,0,0,0,0,1,1,20260614,20261212
2790_400184,1,1,1,1,1,0,0,20260615,20261211
2791_400185,1,1,1,1,1,0,0,20260225,20260306
2792_400186,1,1,1,1,1,0,0,20260309,20260320
2793_400187,1,1,1,1,1,0,0,20260323,20260612
279_397327,0,0,0,0,0,1,1,20260614,20261212
2794_400188,1,1,1,1,1,0,0,20260615,20261211
2795_400189,0,0,0,0,0,1,1,20260225,20260307
2796_400190,1,1,1,1,1,0,0,20260225,20260306
2797_400191,0,0,0,0,0,1,1,20260308,20260321
